Id,V,F,D,G,Ra
7760,115.17,0.23,0.5,17.32,20.769258
7761,75.7,0.16,0.5,44.4,28.990864
7762,84.78,0.4,1.0,56.95,62.67295
7763,57.95,0.16,1.0,8.809,12.290377
7764,115.17,0.23,1.0,15.6,20.978682
7765,115.17,0.52,0.5,8.751,59.130955
7766,75.44,0.26,0.5,64.54,47.305
7767,106.88,0.4,1.0,13.453,40.915707
7768,75.7,0.26,0.5,62.19,46.129547
7769,75.7,0.52,1.5,11.86,63.54704
7770,199.49,0.06,0.5,53.44,29.100218
7771,59.85,0.2,1.0,13.54,17.474176
7772,199.49,0.26,0.5,13.54,21.716066
7773,53.44,0.06,1.5,15.6,13.149368
7774,84.78,0.4,0.5,13.45,39.85998
7775,57.95,0.2,1.0,54.11,37.79127
7776,53.44,0.26,0.5,57.4,43.799362
7777,84.78,0.32,1.0,42.96,44.380493
7778,53.44,0.26,0.5,51.2,40.697384
7779,57.95,0.06,1.0,13.29,10.241878
7780,119.69,0.26,0.5,44.4,37.203476
7781,115.17,0.2,0.5,19.96,19.556953
7782,199.49,0.52,1.5,18.4,66.734116
7783,106.88,0.32,0.5,38.102,40.87021
7784,106.88,0.32,0.5,13.12,28.388186
7785,59.85,0.23,1.5,54.11,42.07235
7786,199.49,0.2,0.5,13.54,16.281002
7787,57.95,0.52,1.5,77.2,96.31668
7788,191.95,0.16,0.5,13.29,13.363398
7789,75.44,0.4,0.5,54.11,60.190643
7790,81.58,0.29,1.0,17.32,27.982767
7791,59.85,0.06,1.5,53.5,32.089684
7792,115.17,0.06,0.5,16.8,10.850523
7793,59.85,0.29,1.5,11.79,27.022009
7794,57.95,0.23,1.5,51.19,40.61908
7795,84.78,0.06,1.0,9.497,8.295361
7796,84.78,0.4,1.5,14.51,43.220978
7797,178.13,0.26,0.5,53.5,41.71625
7798,106.88,0.2,1.5,70.09,47.484653
7799,81.58,0.2,0.5,13.453,16.326103
7800,53.44,0.26,0.5,14.34,22.254457
7801,199.49,0.52,1.0,50.41,80.985374
7802,57.95,0.4,1.5,8.809,40.43173
7803,88.79,0.29,0.5,9.497,22.994425
7804,199.49,0.26,0.5,13.23,21.561007
7805,178.13,0.06,0.5,12.6,8.713078
7806,88.79,0.2,1.5,28.3,26.586456
7807,59.85,0.4,1.0,70.09,69.30507
7808,59.85,0.29,1.0,38.102,38.425156
7809,178.13,0.2,0.5,17.99,18.523838
7810,81.58,0.4,0.5,63.36,64.81031
7811,191.95,0.2,1.5,13.29,18.996958
7812,115.17,0.29,1.0,13.44,26.0194
7813,178.13,0.4,1.0,12.09,40.18712
7814,75.44,0.32,0.5,55.998999999999995,49.833076
7815,57.95,0.23,0.5,54.13,39.252007
7816,75.44,0.26,0.5,50.41,40.238266
7817,178.13,0.16,0.5,16.8,15.112087
7818,119.69,0.32,1.5,28.66,38.974075
7819,53.44,0.16,1.0,63.36,39.600784
7820,129.12,0.32,1.0,42.96,44.35115
7821,199.49,0.23,1.5,53.44,41.607426
7822,75.7,0.06,1.5,13.23,11.911436
7823,115.17,0.2,1.0,16.23,18.760864
7824,53.44,0.16,0.5,14.34,14.017328
7825,84.78,0.4,0.5,51.5,58.879807
7826,115.17,0.32,0.5,12.6,28.122887
7827,88.79,0.29,1.0,57.4,48.0269
7828,191.95,0.26,1.0,44.4,38.225468
7829,81.58,0.23,1.0,12.09,19.2471
7830,84.78,0.26,1.5,51.5,43.612038
7831,129.12,0.06,0.5,11.79,8.34234
7832,81.58,0.32,0.5,61.89,52.772396
7833,129.12,0.16,1.0,51.152,33.40046
7834,53.44,0.23,0.5,54.26,39.334976
7835,81.58,0.23,0.5,50.41,37.34132
7836,88.79,0.26,1.0,40.11,36.147636
7837,129.12,0.52,0.5,9.497,59.49465
7838,59.85,0.32,1.0,38.102,42.00357
7839,84.78,0.23,0.5,12.09,18.175194
7840,199.49,0.29,1.5,12.6,27.305746
7841,75.44,0.26,1.5,50.41,43.073036
7842,88.79,0.4,1.0,11.86,40.131424
7843,59.85,0.26,0.5,56.95,43.5496
7844,75.7,0.2,1.0,8.809,15.069536
7845,84.78,0.4,0.5,8.809,37.540115
7846,57.95,0.2,1.5,62.68,43.84928
7847,178.13,0.23,0.5,63.36,43.748512
7848,57.95,0.26,0.5,28.3,29.222643
7849,129.12,0.23,0.5,51.5,37.85265
7850,199.49,0.2,1.0,41.28,31.232481
7851,81.58,0.29,1.5,61.89,52.042065
7852,119.69,0.29,0.5,13.54,24.99663
7853,53.44,0.2,0.5,17.24,18.280558
7854,115.17,0.52,0.5,53.48,81.509
7855,53.44,0.32,0.5,64.54,54.17328
7856,81.58,0.23,0.5,52.28,38.27642
7857,115.17,0.29,0.5,14.34,25.399862
7858,59.85,0.29,1.5,75.52,58.91648
7859,81.58,0.26,1.5,18.4,27.05855
7860,75.44,0.06,0.5,62.68,33.80057
7861,199.49,0.2,1.0,70.09,45.6481
7862,75.7,0.2,0.5,70.09,44.670845
7863,106.88,0.06,1.0,62.83,34.922012
7864,53.44,0.2,0.5,13.54,16.428331
7865,178.13,0.52,0.5,53.498999999999995,81.475494
7866,191.95,0.23,1.5,28.66,29.220345
7867,59.85,0.29,1.0,14.51,26.61891
7868,53.44,0.16,1.5,66.31,42.84429
7869,84.78,0.32,1.5,51.18,50.249977
7870,75.44,0.16,1.5,10.78,14.980511
7871,129.12,0.29,0.5,15.6,26.020985
7872,119.69,0.4,1.5,55.998999999999995,63.937878
7873,106.88,0.29,1.0,28.66,33.63853
7874,59.85,0.52,1.5,17.24,66.298134
7875,59.85,0.52,0.5,59.378,84.551414
7876,119.69,0.2,1.0,62.83,42.075657
7877,119.69,0.2,1.0,13.12,17.201223
7878,129.12,0.06,1.0,14.52,10.770485
7879,129.12,0.4,1.0,10.78,39.564816
7880,59.85,0.23,0.5,57.4,40.88028
7881,191.95,0.2,0.5,28.66,23.85271
7882,106.88,0.16,1.0,54.26,34.969906
7883,178.13,0.16,1.5,16.23,17.667086
7884,191.95,0.4,1.0,59.58,63.91649
7885,106.88,0.32,1.5,59.378,54.331573
7886,88.79,0.4,0.5,13.12,39.692368
7887,57.95,0.29,0.5,14.51,25.555357
7888,81.58,0.16,1.5,41.28,30.26143
7889,191.95,0.2,1.5,62.68,43.712692
7890,59.85,0.06,1.5,8.751,9.693857
7891,129.12,0.06,1.0,9.497,8.26528
7892,178.13,0.29,1.0,13.45,25.982662
7893,115.17,0.16,1.5,62.19,40.69591
7894,191.95,0.26,1.5,61.89,48.73783
7895,88.79,0.4,1.0,12.6,40.501328
7896,81.58,0.29,0.5,41.28,38.89845
7897,88.79,0.16,0.5,57.4,35.483086
7898,53.44,0.2,1.5,14.51,19.752651
7899,115.17,0.26,1.5,52.28,43.982075
7900,59.85,0.26,1.0,38.102,35.19029
7901,119.69,0.32,0.5,13.453,28.54609
7902,191.95,0.52,1.5,62.19,88.649
7903,88.79,0.26,1.0,77.2,54.69722
7904,57.95,0.2,1.0,24.881999999999998,23.159681
7905,75.7,0.2,0.5,51.22,35.229107
7906,191.95,0.16,1.0,13.23,14.390629
7907,191.95,0.23,1.5,16.23,23.00341
7908,75.7,0.29,0.5,19.96,28.237602
7909,178.13,0.4,1.0,62.83,65.55022
7910,191.95,0.26,1.5,19.83,27.700932
7911,199.49,0.16,0.5,62.19,37.802994
7912,57.95,0.06,1.5,28.66,19.679071
7913,53.44,0.29,0.5,17.99,27.315184
7914,129.12,0.52,1.5,53.44,84.31426
7915,88.79,0.52,0.5,51.2,80.38633
7916,84.78,0.23,1.0,10.78,18.589666
7917,84.78,0.26,1.5,54.26,44.992462
7918,119.69,0.23,0.5,61.89,43.05489
7919,88.79,0.29,0.5,63.88,50.1987
7920,53.44,0.52,0.5,63.88,86.82861
7921,129.12,0.29,1.0,12.09,25.334757
7922,53.44,0.4,1.5,28.3,50.19626
7923,119.69,0.4,1.5,17.24,44.562378
7924,191.95,0.26,0.5,56.95,43.432606
7925,88.79,0.26,1.0,51.2,41.694016
7926,59.85,0.06,1.5,17.32,13.971691
7927,191.95,0.2,1.5,53.44,39.089317
7928,115.17,0.16,1.5,51.5,35.349606
7929,178.13,0.16,1.5,51.5,35.30637
7930,129.12,0.4,0.5,75.52,70.85712
7931,75.44,0.32,1.0,13.453,29.643774
7932,88.79,0.16,1.0,14.45,15.065771
7933,178.13,0.32,0.5,14.52,29.040537
7934,115.17,0.2,1.5,9.497,17.15688
7935,75.44,0.52,1.5,19.83,67.536095
7936,88.79,0.29,0.5,13.12,24.80699
7937,59.85,0.32,1.5,13.453,31.445696
7938,84.78,0.2,0.5,54.26,36.743492
7939,106.88,0.06,1.5,28.3,19.442675
7940,88.79,0.2,0.5,53.498999999999995,36.359676
7941,129.12,0.32,1.5,64.54,56.902946
7942,199.49,0.4,0.5,53.5,59.803425
7943,88.79,0.26,1.5,16.23,25.96828
7944,84.78,0.06,1.0,53.498999999999995,30.27632
7945,119.69,0.29,1.5,17.99,30.055445
7946,199.49,0.32,0.5,54.26,48.88212
7947,75.7,0.52,0.5,53.5,81.55023
7948,119.69,0.06,1.0,14.34,10.687107
7949,59.85,0.29,0.5,53.44,45.029716
7950,88.79,0.32,1.5,41.28,45.30054
7951,88.79,0.52,1.5,44.4,79.818954
7952,84.78,0.32,1.5,55.998999999999995,52.6579
7953,59.85,0.52,1.5,13.54,64.4462
7954,199.49,0.16,0.5,11.86,12.632004
7955,119.69,0.23,0.5,53.48,38.849445
7956,115.17,0.23,0.5,54.13,39.17769
7957,59.85,0.26,1.0,63.88,48.087524
7958,57.95,0.26,1.5,55.72,45.77913
7959,199.49,0.2,0.5,62.19,40.62525
7960,75.44,0.32,0.5,13.44,28.568872
7961,106.88,0.2,0.5,56.95,38.07296
7962,178.13,0.26,1.0,56.95,44.511086
7963,119.69,0.4,0.5,66.31,66.25962
7964,88.79,0.26,1.0,17.99,25.08419
7965,191.95,0.52,0.5,13.29,61.349377
7966,191.95,0.16,0.5,14.45,13.936739
7967,53.44,0.52,0.5,12.6,61.163414
7968,75.44,0.06,1.0,10.78,8.941588
7969,191.95,0.32,0.5,53.44,48.4774
7970,53.44,0.32,1.5,51.22,50.349037
7971,119.69,0.16,1.0,61.89,38.77685
7972,57.95,0.06,1.5,70.09,40.391403
7973,178.13,0.32,0.5,62.19,52.858627
7974,119.69,0.06,1.0,17.99,12.507532
7975,75.44,0.32,1.5,13.29,31.32357
7976,53.44,0.32,0.5,14.51,29.166407
7977,84.78,0.32,1.0,9.497,27.661013
7978,75.44,0.29,1.0,75.52,57.09977
7979,129.12,0.52,1.5,14.51,64.8362
7980,81.58,0.29,0.5,8.751,22.625984
7981,88.79,0.2,1.0,53.48,37.42057
7982,199.49,0.4,0.5,14.51,40.313736
7983,129.12,0.06,1.0,62.68,34.832012
7984,75.44,0.23,0.5,17.99,21.132544
7985,75.44,0.52,1.5,19.96,67.60117
7986,75.44,0.06,0.5,19.83,12.388677
7987,106.88,0.26,0.5,62.19,46.10908
7988,119.69,0.06,1.5,38.102,24.332525
7989,75.44,0.52,0.5,52.28,80.94059
7990,199.49,0.2,0.5,54.26,36.65726
7991,129.12,0.23,1.5,28.66,29.26523
7992,115.17,0.16,1.5,51.19,35.19457
7993,199.49,0.23,1.0,70.09,48.16819
7994,59.85,0.16,0.5,9.497,11.544546
7995,75.44,0.52,1.5,11.86,63.547215
7996,53.44,0.2,0.5,62.19,40.78233
7997,57.95,0.29,1.5,13.29,27.780403
7998,59.85,0.26,1.0,9.497,20.87729
7999,129.12,0.32,1.0,62.68,54.20472
8000,84.78,0.29,1.5,19.96,31.064232
8001,75.7,0.29,0.5,51.5,44.014614
8002,129.12,0.4,0.5,14.52,40.36542
8003,75.44,0.26,1.0,62.19,47.19913
8004,59.85,0.52,1.0,13.23,62.525898
8005,191.95,0.23,1.0,62.19,44.223133
8006,106.88,0.52,0.5,11.86,60.69206
8007,88.79,0.29,0.5,14.52,25.507402
8008,53.44,0.16,1.5,54.13,36.750412
8009,57.95,0.26,1.5,8.751,22.276932
8010,119.69,0.23,1.0,13.45,19.90021
8011,88.79,0.29,0.5,56.95,46.732155
8012,199.49,0.26,0.5,41.28,35.590725
8013,75.44,0.26,1.5,59.58,47.659466
8014,81.58,0.2,0.5,51.152,35.19066
8015,106.88,0.52,0.5,8.751,59.136616
8016,191.95,0.2,1.5,53.5,39.11934
8017,129.12,0.06,1.0,42.96,24.979595
8018,75.7,0.26,1.0,55.72,43.963158
8019,84.78,0.4,1.5,51.2,61.56219
8020,75.7,0.4,1.0,28.3,48.357876
8021,75.7,0.29,0.5,19.96,28.237602
8022,57.95,0.29,0.5,53.44,45.037327
8023,115.17,0.23,1.5,42.96,36.42672
8024,178.13,0.32,1.0,15.6,30.648554
8025,53.44,0.2,1.5,53.48,39.262318
8026,75.44,0.52,1.0,19.96,65.83589
8027,53.44,0.06,1.0,51.22,29.21062
8028,57.95,0.16,0.5,13.29,13.4754715
8029,178.13,0.4,0.5,59.378,62.75579
8030,84.78,0.16,1.0,75.52,45.61553
8031,129.12,0.2,0.5,16.8,17.965204
8032,75.44,0.29,1.5,18.4,30.290064
8033,53.44,0.06,1.0,9.497,8.377144
8034,75.7,0.29,1.0,17.99,28.321812
8035,59.85,0.4,1.0,54.26,61.389145
8036,84.78,0.2,0.5,53.5,36.363194
8037,106.88,0.32,1.5,8.751,29.034613
8038,119.69,0.29,1.0,59.58,49.096916
8039,199.49,0.16,0.5,13.453,13.439047
8040,115.17,0.29,1.0,19.958,29.2801
8041,57.95,0.26,1.0,14.34,23.308002
8042,199.49,0.23,1.0,51.19,38.7172
8043,75.7,0.32,1.5,28.3,38.8235
8044,81.58,0.26,0.5,70.09,50.076664
8045,81.58,0.52,1.5,15.6,65.414246
8046,191.95,0.32,1.5,40.11,44.647205
8047,53.44,0.32,0.5,8.751,26.287848
8048,84.78,0.26,0.5,15.6,22.821777
8049,53.44,0.06,0.5,54.26,29.659964
8050,53.44,0.16,1.5,12.09,15.717043
8051,59.85,0.32,1.0,38.102,42.00357
8052,178.13,0.32,0.5,14.51,29.03554
8053,84.78,0.06,0.5,53.5,29.20816
8054,191.95,0.4,0.5,54.11,60.11335
8055,199.49,0.52,1.5,44.4,79.74284
8056,178.13,0.23,1.0,14.52,20.393858
8057,84.78,0.2,1.5,57.4,41.151768
8058,57.95,0.2,0.5,57.4,38.36651
8059,129.12,0.52,0.5,53.5,81.509476
8060,88.79,0.23,1.0,51.18,38.79073
8061,57.95,0.26,1.0,14.34,23.308002
8062,59.85,0.06,1.5,11.79,11.210992
8063,119.69,0.26,1.0,10.78,21.457474
8064,81.58,0.23,1.5,59.58,44.762123
8065,199.49,0.4,1.5,39.78,55.77675
8066,115.17,0.52,0.5,17.24,63.37802
8067,84.78,0.4,1.0,40.11,54.255245
8068,199.49,0.29,0.5,17.99,27.170038
8069,75.44,0.52,1.5,42.96,79.11322
8070,75.44,0.23,0.5,51.152,37.716713
8071,129.12,0.23,1.0,11.79,19.063314
8072,84.78,0.2,1.5,14.45,19.6585
8073,75.44,0.29,1.5,52.28,47.23871
8074,84.78,0.29,0.5,14.52,25.510061
8075,199.49,0.16,1.0,56.95,36.251976
8076,191.95,0.06,1.0,19.83,13.376207
8077,57.95,0.2,0.5,62.19,40.764114
8078,75.44,0.16,0.5,63.88,38.73277
8079,129.12,0.52,0.5,61.89,85.70701
8080,191.95,0.4,1.5,19.83,45.808846
8081,178.13,0.06,0.5,13.23,9.0272875
8082,129.12,0.4,1.0,16.8,42.573997
8083,178.13,0.4,1.0,14.45,41.366802
8084,115.17,0.23,1.5,64.54,47.218567
8085,53.44,0.16,1.0,19.83,17.82337
8086,81.58,0.23,1.5,13.12,21.526775
8087,191.95,0.26,1.0,53.44,42.746582
8088,115.17,0.2,1.0,77.2,49.268787
8089,81.58,0.32,1.5,19.96,34.652306
8090,106.88,0.23,1.0,13.12,19.744265
8091,178.13,0.52,1.0,54.13,82.8611
8092,199.49,0.23,1.5,13.29,21.527567
8093,199.49,0.06,0.5,44.4,24.582708
8094,75.7,0.26,0.5,16.23,23.142862
8095,115.17,0.23,1.5,50.41,40.15235
8096,115.17,0.23,1.0,52.28,39.322075
8097,88.79,0.32,1.0,19.96,32.8861
8098,106.88,0.23,1.5,13.12,21.508701
8099,129.12,0.2,0.5,39.78,29.464382
8100,129.12,0.06,0.5,51.152,28.004677
8101,75.44,0.06,0.5,59.378,32.151653
8102,191.95,0.26,1.5,59.378,47.481445
8103,106.88,0.2,1.5,40.11,32.482883
8104,115.17,0.26,1.5,17.32,26.496096
8105,88.79,0.29,1.0,63.36,51.008224
8106,119.69,0.16,1.5,54.13,36.66182
8107,75.7,0.4,1.5,8.809,40.377136
8108,81.58,0.29,1.5,59.378,50.785423
8109,106.88,0.4,0.5,62.83,64.5286
8110,115.17,0.23,0.5,17.99,21.104343
8111,199.49,0.29,1.0,61.89,50.19956
8112,75.44,0.52,1.5,14.45,64.84328
8113,53.44,0.23,1.0,14.51,20.519228
8114,115.17,0.4,0.5,53.48,59.849373
8115,75.7,0.52,0.5,53.5,81.55023
8116,115.17,0.23,1.5,17.32,23.60343
8117,81.58,0.2,1.5,8.809,16.837984
8118,129.12,0.4,1.5,39.78,55.82375
8119,84.78,0.32,1.0,51.22,48.50752
8120,115.17,0.29,1.5,51.5,46.822014
8121,53.44,0.4,1.5,54.26,63.17862
8122,53.44,0.32,1.0,10.78,28.371725
8123,88.79,0.2,0.5,19.96,19.576782
8124,84.78,0.32,1.0,52.28,49.037132
8125,53.44,0.06,1.0,75.52,41.35493
8126,106.88,0.16,1.5,70.09,44.650692
8127,88.79,0.26,1.0,8.751,20.462858
8128,81.58,0.26,0.5,19.958,25.003744
8129,75.44,0.4,1.5,13.44,42.69233
8130,57.95,0.2,1.0,52.28,36.87517
8131,191.95,0.23,1.0,16.8,21.524323
8132,59.85,0.16,1.5,53.498999999999995,36.409866
8133,59.85,0.32,1.0,66.31,56.102974
8134,115.17,0.23,1.5,19.96,24.923841
8135,75.7,0.06,1.0,10.94,9.021212
8136,84.78,0.32,1.5,53.48,51.399223
8137,59.85,0.4,1.5,18.4,45.22084
8138,57.95,0.06,1.0,28.3,17.722765
8139,75.44,0.16,0.5,11.86,12.713818
8140,115.17,0.4,0.5,55.998999999999995,61.10853
8141,88.79,0.32,1.5,59.58,54.444557
8142,75.44,0.06,0.5,28.66,16.801376
8143,75.7,0.2,0.5,62.19,40.718243
8144,191.95,0.4,1.5,63.88,67.8293
8145,115.17,0.29,0.5,42.96,39.716568
8146,119.69,0.52,0.5,77.2,93.3731
8147,75.7,0.4,1.5,51.19,61.563255
8148,57.95,0.32,0.5,52.28,48.02788
8149,81.58,0.32,1.0,12.6,29.213514
8150,178.13,0.52,1.5,10.78,62.936237
8151,53.44,0.2,1.5,77.2,51.13571
8152,75.7,0.4,0.5,53.44,59.855564
8153,84.78,0.26,1.0,44.4,38.295803
8154,199.49,0.06,1.0,13.54,10.233975
8155,119.69,0.23,1.5,56.95,43.419693
8156,199.49,0.16,0.5,52.28,32.84711
8157,75.7,0.23,0.5,12.09,18.181639
8158,88.79,0.2,1.5,64.54,44.72132
8159,84.78,0.06,0.5,66.31,35.606934
8160,199.49,0.16,0.5,59.378,36.39674
8161,59.85,0.2,1.5,17.99,21.468933
8162,75.44,0.26,1.0,54.13,43.168133
8163,84.78,0.29,0.5,13.12,24.809649
8164,81.58,0.06,1.0,8.751,7.925466
8165,191.95,0.52,0.5,17.24,63.325577
8166,129.12,0.2,0.5,14.34,16.734222
8167,178.13,0.32,1.5,11.86,30.540632
8168,75.44,0.26,0.5,38.102,34.082745
8169,115.17,0.4,0.5,17.99,42.109207
8170,88.79,0.16,0.5,12.09,12.8214245
8171,57.95,0.26,1.0,53.498999999999995,42.90101
8172,81.58,0.4,0.5,16.23,41.251728
8173,129.12,0.26,1.5,13.453,24.552485
8174,88.79,0.4,1.5,19.96,45.942738
8175,75.7,0.26,1.0,24.881999999999998,28.540154
8176,129.12,0.4,1.0,13.29,40.819473
8177,191.95,0.23,0.5,16.23,20.16962
8178,81.58,0.06,0.5,17.32,11.132657
8179,81.58,0.23,1.0,40.11,33.26026
8180,84.78,0.2,1.0,63.88,42.627228
8181,75.44,0.32,1.5,8.751,29.055552
8182,115.17,0.52,0.5,10.78,60.14607
8183,59.85,0.4,1.0,13.12,40.81675
8184,199.49,0.16,1.0,40.11,27.830479
8185,129.12,0.23,0.5,13.44,18.818884
8186,119.69,0.2,1.0,10.94,16.110353
8187,115.17,0.2,1.0,19.958,20.626354
8188,75.44,0.06,1.5,16.23,13.408358
8189,129.12,0.32,1.5,14.52,31.90241
8190,106.88,0.4,1.0,11.86,40.119423
8191,115.17,0.2,1.0,39.78,30.545267
8192,191.95,0.52,1.5,17.32,66.19893
8193,191.95,0.06,0.5,28.66,16.722183
8194,81.58,0.32,1.5,54.11,51.716152
8195,81.58,0.29,0.5,28.3,32.40556
8196,81.58,0.32,1.5,53.498999999999995,51.410843
8197,88.79,0.23,0.5,15.6,19.927776
8198,59.85,0.06,1.0,54.11,30.617716
8199,129.12,0.06,0.5,9.497,7.198714
8200,88.79,0.2,1.5,56.95,40.923573
8201,191.95,0.4,0.5,11.86,38.9941
8202,84.78,0.29,1.0,59.58,49.12004
8203,178.13,0.26,0.5,14.52,22.220284
8204,119.69,0.23,1.0,11.86,19.105017
8205,75.44,0.23,1.5,70.09,50.0224
8206,59.85,0.16,1.0,17.99,16.878027
8207,191.95,0.26,1.5,13.12,24.34438
8208,57.95,0.4,0.5,50.41,58.401
8209,59.85,0.52,1.5,11.86,63.60532
8210,84.78,0.32,0.5,13.12,28.402807
8211,106.88,0.16,1.5,70.09,44.650692
8212,88.79,0.23,1.5,38.102,34.016136
8213,53.44,0.26,1.0,16.8,24.556301
8214,119.69,0.06,1.5,41.28,25.920748
8215,75.44,0.23,1.0,8.809,17.610556
8216,115.17,0.4,1.0,13.29,40.828728
8217,106.88,0.52,1.0,11.79,61.726944
8218,81.58,0.26,1.5,51.2,43.464096
8219,81.58,0.29,0.5,13.45,24.976868
8220,57.95,0.32,1.5,12.6,31.026642
8221,191.95,0.23,1.0,44.4,35.327194
8222,199.49,0.26,0.5,28.66,29.279072
8223,191.95,0.06,1.0,13.54,10.239091
8224,106.88,0.4,0.5,53.498999999999995,59.86437
8225,81.58,0.2,0.5,55.998999999999995,37.6161
8226,81.58,0.26,1.5,28.66,32.19058
8227,59.85,0.32,1.5,14.51,31.974058
8228,75.7,0.4,0.5,61.89,64.07941
8229,75.7,0.32,0.5,51.152,47.411148
8230,191.95,0.2,0.5,53.48,36.27262
8231,88.79,0.32,0.5,19.83,31.752743
8232,81.58,0.26,1.0,51.5,41.848778
8233,88.79,0.06,1.0,62.19,34.61471
8234,191.95,0.26,1.0,12.09,22.065302
8235,75.7,0.16,1.5,64.54,41.898132
8236,57.95,0.4,0.5,13.23,39.808834
8237,75.7,0.26,1.0,56.63,44.418266
8238,115.17,0.06,1.0,54.11,30.560999
8239,106.88,0.32,0.5,19.958,31.804726
8240,81.58,0.32,1.0,51.19,48.494648
8241,191.95,0.23,1.0,41.28,33.76703
8242,59.85,0.26,1.5,13.54,24.666172
8243,88.79,0.2,1.0,17.32,19.326128
8244,191.95,0.32,1.5,75.52,62.365257
8245,75.7,0.52,1.5,64.54,89.91356
8246,191.95,0.16,1.0,53.48,34.521805
8247,106.88,0.29,1.0,13.45,26.029898
8248,53.44,0.16,0.5,16.8,15.252361
8249,119.69,0.32,1.5,53.498999999999995,51.385468
8250,75.7,0.16,1.0,62.83,39.276943
8251,88.79,0.4,0.5,53.5,59.87687
8252,119.69,0.06,0.5,53.44,29.154451
8253,129.12,0.4,0.5,15.6,40.905273
8254,129.12,0.32,1.5,13.44,31.362764
8255,59.85,0.23,1.5,8.809,19.407211
8256,57.95,0.4,1.5,50.41,61.236023
8257,129.12,0.29,1.0,53.5,46.049316
8258,75.44,0.23,1.5,54.26,42.106045
8259,119.69,0.32,1.5,50.41,49.841972
8260,88.79,0.32,1.0,39.78,42.78898
8261,129.12,0.06,1.0,53.498999999999995,30.246187
8262,75.44,0.29,1.5,12.6,27.388538
8263,59.85,0.52,0.5,17.99,63.83708
8264,59.85,0.2,1.0,50.41,35.931374
8265,53.44,0.2,1.0,14.52,17.990665
8266,129.12,0.4,1.0,59.58,63.95817
8267,53.44,0.29,1.0,39.78,39.290565
8268,57.95,0.4,1.5,70.09,71.07782
8269,106.88,0.06,0.5,53.48,29.183146
8270,119.69,0.32,0.5,53.5,48.555195
8271,59.85,0.4,0.5,9.497,37.93486
8272,57.95,0.52,1.5,13.45,64.40827
8273,115.17,0.26,1.5,63.36,49.523804
8274,84.78,0.26,1.5,51.152,43.43798
8275,178.13,0.06,0.5,54.11,29.449545
8276,129.12,0.52,0.5,50.41,79.96354
8277,57.95,0.52,1.5,53.48,84.44425
8278,57.95,0.52,1.5,12.09,63.727554
8279,129.12,0.32,1.5,51.19,50.225433
8280,59.85,0.06,0.5,66.31,35.644745
8281,57.95,0.26,1.5,10.78,23.292297
8282,88.79,0.26,1.0,75.52,53.85701
8283,57.95,0.32,1.0,75.52,60.72496
8284,57.95,0.52,1.0,56.95,84.41448
8285,57.95,0.06,1.0,17.99,12.588074
8286,57.95,0.26,1.0,59.58,45.943455
8287,53.44,0.06,1.0,13.12,10.182564
8288,81.58,0.16,1.0,55.72,35.7173
8289,119.69,0.23,0.5,12.09,18.150412
8290,59.85,0.29,0.5,19.96,28.275364
8291,178.13,0.4,1.5,12.6,42.203827
8292,75.7,0.32,1.0,8.751,27.294289
8293,119.69,0.4,1.0,51.5,59.92553
8294,84.78,0.4,1.0,51.19,59.79373
8295,88.79,0.32,1.0,28.66,37.232975
8296,129.12,0.16,0.5,56.63,35.070503
8297,129.12,0.52,1.5,11.86,63.510307
8298,178.13,0.2,0.5,40.11,29.592669
8299,119.69,0.52,0.5,10.94,60.22303
8300,115.17,0.29,0.5,59.58,48.030262
8301,88.79,0.23,1.5,38.102,34.016136
8302,57.95,0.26,1.5,19.958,27.885225
8303,75.7,0.2,0.5,44.4,31.816383
8304,84.78,0.16,0.5,14.45,14.006615
8305,199.49,0.4,1.5,19.96,45.868797
8306,88.79,0.52,1.5,12.6,63.908283
8307,199.49,0.16,1.0,18.4,16.973557
8308,106.88,0.23,1.0,53.498999999999995,39.93752
8309,119.69,0.2,1.5,40.11,32.473198
8310,178.13,0.2,0.5,11.86,15.456623
8311,191.95,0.32,1.0,10.94,28.311083
8312,106.88,0.23,1.5,51.5,40.70337
8313,191.95,0.32,0.5,19.958,31.74844
8314,81.58,0.32,1.5,11.79,30.569971
8315,75.44,0.4,1.5,16.23,44.08704
8316,81.58,0.52,1.0,11.79,61.74423
8317,57.95,0.29,0.5,66.31,51.477837
8318,88.79,0.2,1.0,13.23,17.279495
8319,115.17,0.32,1.5,16.23,32.766144
8320,199.49,0.29,1.5,15.6,28.806608
8321,84.78,0.26,1.5,13.44,24.575287
8322,88.79,0.4,1.0,12.09,40.246395
8323,106.88,0.32,0.5,13.29,28.473124
8324,119.69,0.52,1.0,75.52,93.60249
8325,53.44,0.32,1.5,38.102,43.791748
8326,53.44,0.32,1.0,18.4,32.18049
8327,88.79,0.52,1.5,55.72,85.48276
8328,191.95,0.26,1.0,28.66,30.353525
8329,88.79,0.26,1.5,53.5,44.609695
8330,106.88,0.52,1.5,59.378,87.30055
8331,84.78,0.52,1.5,13.45,64.33633
8332,81.58,0.52,0.5,59.58,84.583786
8333,129.12,0.06,0.5,51.18,28.018667
8334,81.58,0.29,1.0,62.83,50.74789
8335,81.58,0.29,1.5,13.44,27.804703
8336,53.44,0.16,0.5,15.6,14.640436
8337,75.7,0.4,1.5,54.13,63.03295
8338,75.44,0.52,0.5,55.72,82.662285
