Id,V,F,D,G,Ra
55388,59.85,0.26,1,51.2,41.73496621
55389,88.79,0.52,0.5,38.102,73.81074657
55390,75.7,0.23,1,11.79,19.11378222
55391,106.88,0.23,1.5,51.22,40.55365194
55392,178.13,0.23,0.5,54.26,39.20326005
55393,191.95,0.32,1,8.809,27.24527873
55394,59.85,0.4,1,54.26,61.37536621
55395,191.95,0.29,1,13.54,26.02397873
55396,53.44,0.4,1,63.36,65.94540758
55397,199.49,0.26,0.5,15.6,22.7484491
55398,106.88,0.26,1,8.809,20.4659447
55399,199.49,0.23,1,8.809,17.54130965
55400,57.95,0.23,0.5,59.58,41.97968382
55401,199.49,0.26,1,10.78,21.40800965
55402,191.95,0.52,0.5,66.31,87.85421817
55403,59.85,0.4,0.5,44.4,55.37580565
55404,59.85,0.2,1,16.23,18.84036621
55405,57.95,0.06,0.5,15.6,10.32688382
55406,53.44,0.26,0.5,24.882,27.52644702
55407,129.12,0.32,0.5,10.94,27.26656861
55408,88.79,0.26,1,12.6,22.38050712
55409,115.17,0.29,1,53.48,46.02871
55410,115.17,0.23,0.5,51.2,37.70394944
55411,88.79,0.16,1.5,66.31,42.76691437
55412,75.44,0.06,0.5,64.54,34.75687694
55413,191.95,0.16,1,57.4,36.48797873
55414,81.58,0.2,1.5,53.48,39.18426813
55415,59.85,0.52,1,10.78,61.27376621
55416,129.12,0.16,0.5,42.96,28.22376861
55417,191.95,0.06,0.5,59.378,32.09541817
55418,191.95,0.16,0.5,38.102,25.76941817
55419,81.58,0.29,1.5,8.809,25.49236813
55420,57.95,0.16,1,13.54,14.67844438
55421,88.79,0.23,1.5,14.45,22.18771437
55422,88.79,0.16,0.5,62.83,38.19394657
55423,115.17,0.26,1.5,51.22,43.42811724
55424,115.17,0.52,0.5,54.11,81.78894944
55425,59.85,0.2,0.5,55.999,37.65530565
55426,75.7,0.2,1.5,12.09,18.49878947
55427,199.49,0.06,1.5,13.29,11.8824169
55428,88.79,0.52,1,11.86,61.75930712
55429,59.85,0.4,1,51.22,59.85536621
55430,57.95,0.16,1.5,55.72,37.53185162
55431,53.44,0.06,1,13.54,10.38100758
55432,199.49,0.23,0.5,70.09,47.1122491
55433,59.85,0.23,0.5,55.72,40.04420565
55434,119.69,0.26,1.5,62.68,49.15483824
55435,88.79,0.32,1.5,51.19,50.25971437
55436,178.13,0.23,1.5,51.5,40.65622785
55437,115.17,0.52,1.5,53.44,84.28691724
55438,88.79,0.4,1,14.45,41.41590712
55439,115.17,0.32,0.5,77.2,60.40594944
55440,81.58,0.06,1,63.36,35.22646089
55441,199.49,0.2,1.5,51.5,38.1218169
55442,106.88,0.52,1,77.2,94.4102447
55443,84.78,0.06,0.5,54.13,29.53727362
55444,199.49,0.26,0.5,52.28,41.0884491
55445,57.95,0.32,1.5,14.52,31.98465162
55446,106.88,0.06,1.5,59.378,34.96985194
55447,115.17,0.16,0.5,51.18,32.34314944
55448,191.95,0.29,1.5,14.45,28.24238597
55449,115.17,0.29,1.5,51.19,46.64711724
55450,178.13,0.29,1.5,13.54,27.79142785
55451,191.95,0.29,0.5,53.44,44.90441817
55452,106.88,0.29,1.5,44.4,43.25885194
55453,178.13,0.32,1,16.8,31.2448206
55454,199.49,0.52,0.5,62.83,86.1122491
55455,84.78,0.29,1,13.23,25.93483418
55456,129.12,0.2,1.5,13.45,19.12413641
55457,75.44,0.29,1,42.96,40.8144375
55458,88.79,0.32,1,63.36,54.58130712
55459,53.44,0.26,1.5,13.45,24.64341482
55460,53.44,0.2,1,54.26,37.87540758
55461,119.69,0.29,1,51.152,44.861431
55462,178.13,0.26,1,19.958,26.0030206
55463,191.95,0.2,0.5,55.72,37.40081817
55464,59.85,0.29,1.5,16.8,29.53237345
55465,88.79,0.16,1.5,53.44,36.33191437
55466,199.49,0.29,0.5,17.99,27.1774491
55467,115.17,0.52,1,66.31,88.95851
55468,115.17,0.4,1.5,53.48,62.66851724
55469,53.44,0.4,0.5,63.88,65.13584702
55470,57.95,0.16,1.5,13.12,16.23185162
55471,199.49,0.06,0.5,51.152,27.9804491
55472,106.88,0.26,0.5,13.45,21.71688414
55473,178.13,0.4,1.5,14.51,43.15282785
55474,115.17,0.29,0.5,15.6,26.01914944
55475,191.95,0.4,0.5,50.41,58.26581817
55476,191.95,0.26,0.5,41.28,35.59041817
55477,81.58,0.2,1.5,55.72,40.30426813
55478,57.95,0.52,1,70.09,90.93424438
55479,75.44,0.16,1.5,63.36,41.31184474
55480,199.49,0.29,1,54.13,46.31700965
55481,199.49,0.2,0.5,61.89,40.4838491
55482,129.12,0.26,1.5,11.79,23.70373641
55483,129.12,0.32,0.5,42.96,43.27656861
55484,84.78,0.29,1.5,53.499,47.83274142
55485,199.49,0.32,1.5,9.497,29.3507169
55486,53.44,0.32,0.5,59.378,51.59524702
55487,84.78,0.06,0.5,14.34,9.642273618
55488,115.17,0.23,1,56.63,41.48851
55489,59.85,0.26,1,14.52,23.39496621
55490,106.88,0.06,0.5,16.8,10.84788414
55491,75.44,0.52,1,75.52,93.6092375
55492,106.88,0.06,1,51.18,29.1074447
55493,88.79,0.32,0.5,57.4,50.53174657
55494,81.58,0.2,1.5,12.09,18.48926813
55495,191.95,0.4,0.5,9.497,37.80931817
55496,57.95,0.52,1,10.78,61.27924438
55497,81.58,0.4,0.5,28.3,47.28130033
55498,59.85,0.29,1.5,12.6,27.43237345
55499,57.95,0.2,1.5,42.96,33.97425162
55500,53.44,0.52,1.5,13.23,64.28221482
55501,53.44,0.32,1.5,14.34,31.90921482
55502,59.85,0.06,1,63.88,35.53096621
55503,57.95,0.23,1,51.19,38.85424438
55504,75.7,0.2,1.5,52.28,38.59378947
55505,53.44,0.23,1,54.26,40.40380758
55506,84.78,0.26,1,77.2,54.68583418
55507,88.79,0.52,1.5,19.96,67.57271437
55508,115.17,0.4,0.5,13.23,39.71054944
55509,115.17,0.4,1,51.22,59.77511
55510,199.49,0.26,1,18.4,25.21800965
55511,191.95,0.23,0.5,63.88,44.00921817
55512,59.85,0.29,1.5,75.52,58.89237345
55513,53.44,0.06,1.5,14.45,12.59941482
55514,191.95,0.26,1.5,51.2,43.38338597
55515,129.12,0.26,1.5,13.45,24.53373641
55516,57.95,0.29,1,66.31,52.52944438
55517,75.44,0.4,1,66.31,67.3658375
55518,119.69,0.52,0.5,50.41,79.93567044
55519,129.12,0.26,1,52.28,42.18532916
55520,59.85,0.06,1,28.3,17.74096621
55521,178.13,0.2,1.5,59.58,42.16782785
55522,129.12,0.29,1,19.958,29.25832916
55523,129.12,0.06,1,24.882,15.94232916
55524,106.88,0.29,1.5,16.8,29.45885194
55525,199.49,0.4,0.5,42.96,54.5388491
55526,191.95,0.4,1,59.58,63.92037873
55527,115.17,0.4,1,16.8,42.56511
55528,84.78,0.2,0.5,59.58,39.39667362
55529,178.13,0.26,0.5,16.23,23.06946005
55530,88.79,0.29,0.5,14.52,25.50494657
55531,191.95,0.32,1.5,44.4,46.80418597
55532,57.95,0.4,0.5,53.44,59.90128382
55533,59.85,0.26,0.5,12.6,21.36540565
55534,53.44,0.26,1,12.09,22.20000758
55535,81.58,0.52,0.5,51.18,80.35970033
55536,75.7,0.23,1,28.3,27.36878222
55537,53.44,0.32,1,53.499,49.72530758
55538,199.49,0.29,1,51.2,44.85200965
55539,81.58,0.4,1.5,41.28,56.60426813
55540,84.78,0.26,1,54.26,43.21583418
55541,129.12,0.06,1,13.44,10.22132916
55542,53.44,0.06,0.5,50.41,27.74644702
55543,81.58,0.29,1,28.66,33.65446089
55544,88.79,0.2,1,13.44,17.39090712
55545,119.69,0.4,1,51.18,59.751831
55546,129.12,0.32,0.5,53.499,48.54606861
55547,84.78,0.52,0.5,52.28,80.90507362
55548,199.49,0.52,1.5,51.19,83.1252169
55549,75.7,0.06,1.5,13.29,11.96438947
55550,88.79,0.23,1,14.51,20.45430712
55551,115.17,0.06,0.5,13.29,9.086149438
55552,129.12,0.06,1.5,44.4,27.46473641
55553,119.69,0.26,1,17.24,24.671431
55554,88.79,0.32,0.5,50.41,47.03674657
55555,115.17,0.4,1,8.809,38.56961
55556,57.95,0.32,1.5,51.5,50.47465162
55557,81.58,0.26,1,14.51,23.34546089
55558,81.58,0.4,0.5,10.78,38.52130033
55559,84.78,0.26,0.5,15.6,22.81627362
55560,84.78,0.2,1.5,19.96,22.41964142
55561,199.49,0.32,0.5,64.54,54.0392491
55562,199.49,0.32,0.5,57.4,50.4692491
55563,199.49,0.23,1.5,63.88,46.8402169
55564,75.7,0.2,0.5,53.5,36.37082167
55565,115.17,0.26,0.5,50.41,40.19014944
55566,119.69,0.16,1.5,13.54,16.35283824
55567,178.13,0.16,1,51.19,33.3870206
55568,81.58,0.2,0.5,10.94,15.08130033
55569,115.17,0.32,1,13.453,29.60201
55570,178.13,0.2,1,54.11,37.6694206
55571,88.79,0.2,1.5,17.32,21.09431437
55572,129.12,0.29,1.5,56.63,49.35773641
55573,75.44,0.29,1,28.66,33.6644375
55574,115.17,0.26,0.5,19.958,24.96414944
55575,191.95,0.4,0.5,13.54,39.83081817
55576,191.95,0.16,1.5,18.4,18.75138597
55577,129.12,0.16,1,63.88,39.75332916
55578,119.69,0.26,1.5,62.19,48.90983824
55579,53.44,0.2,0.5,54.26,36.80584702
55580,59.85,0.4,1,28.66,48.57536621
55581,75.44,0.23,1,40.11,33.2742375
55582,59.85,0.26,1,54.11,43.18996621
55583,115.17,0.29,1.5,51.5,46.80211724
55584,178.13,0.32,1,8.809,27.2493206
55585,75.7,0.23,1.5,52.28,41.12218947
55586,84.78,0.26,1.5,55.72,45.70924142
55587,75.7,0.23,1,13.45,19.94378222
55588,59.85,0.16,1,28.66,22.23296621
55589,199.49,0.2,1.5,51.22,37.9818169
55590,115.17,0.52,1.5,63.88,89.50691724
55591,191.95,0.06,1,62.68,34.81597873
55592,106.88,0.06,1,13.453,10.2439447
55593,191.95,0.29,1.5,54.26,48.14738597
55594,57.95,0.23,0.5,11.86,18.11968382
55595,191.95,0.4,0.5,53.44,59.78081817
55596,178.13,0.06,1,12.6,9.780020604
55597,88.79,0.2,1.5,14.34,19.60431437
55598,75.44,0.2,1,51.2,36.2908375
55599,84.78,0.4,1,64.54,66.46623418
55600,75.7,0.26,0.5,11.86,20.96042167
55601,88.79,0.4,1,13.12,40.75090712
55602,81.58,0.29,1.5,62.83,52.50286813
55603,75.7,0.23,1.5,54.13,42.04718947
55604,129.12,0.2,1.5,14.45,19.62413641
55605,106.88,0.32,1.5,17.99,33.64065194
55606,59.85,0.4,1,14.45,41.47036621
55607,191.95,0.26,1,13.23,22.63497873
55608,199.49,0.26,1,13.44,22.73800965
55609,81.58,0.23,1.5,70.09,50.01766813
55610,53.44,0.2,0.5,10.78,15.06584702
55611,59.85,0.26,1.5,63.36,49.57837345
55612,119.69,0.23,1,57.4,41.870231
55613,81.58,0.52,1.5,70.09,92.64766813
55614,191.95,0.06,1,14.51,10.73097873
55615,115.17,0.4,0.5,64.54,65.36554944
55616,119.69,0.23,0.5,61.89,43.04567044
55617,81.58,0.32,1,57.4,51.61126089
55618,178.13,0.16,1.5,13.54,16.32542785
55619,191.95,0.26,1.5,8.809,22.18788597
55620,178.13,0.16,0.5,75.52,44.48246005
55621,119.69,0.16,1,62.19,38.914431
55622,81.58,0.2,1,64.54,42.95086089
55623,106.88,0.2,1,14.45,17.8768447
55624,75.7,0.2,0.5,56.95,38.09582167
55625,59.85,0.23,0.5,13.12,18.74420565
55626,81.58,0.4,0.5,17.32,41.79130033
55627,119.69,0.32,1,14.51,30.127231
55628,119.69,0.32,1.5,51.2,50.23563824
55629,75.44,0.29,1,9.497,24.0829375
55630,88.79,0.2,1.5,51.2,38.03431437
55631,115.17,0.4,0.5,14.34,40.26554944
55632,84.78,0.4,1,16.23,42.31123418
55633,199.49,0.52,1,63.88,87.70680965
55634,84.78,0.06,0.5,52.28,28.61227362
55635,178.13,0.23,1,14.52,20.4028206
55636,84.78,0.52,0.5,13.54,61.53507362
55637,88.79,0.2,1,12.6,16.97090712
55638,199.49,0.26,1.5,62.83,49.1964169
55639,129.12,0.4,1,66.31,67.31072916
55640,119.69,0.06,1,17.24,12.127431
55641,191.95,0.29,1,13.453,25.98047873
55642,191.95,0.2,1.5,53.5,39.12378597
55643,178.13,0.23,1,19.958,23.1218206
55644,119.69,0.26,0.5,56.63,43.29687044
55645,191.95,0.26,1,16.23,24.13497873
55646,199.49,0.23,1,19.96,23.11680965
55647,57.95,0.52,1.5,8.751,62.02815162
55648,81.58,0.32,1,13.453,29.63776089
55649,129.12,0.4,0.5,56.95,61.56116861
55650,115.17,0.32,0.5,40.11,41.86094944
55651,191.95,0.32,0.5,66.31,54.92621817
55652,106.88,0.32,1.5,13.45,31.37065194
55653,75.44,0.4,1.5,14.45,43.19924474
55654,129.12,0.2,1.5,24.882,24.84013641
55655,57.95,0.26,1.5,66.31,51.05885162
55656,178.13,0.4,0.5,11.86,38.99486005
55657,119.69,0.2,0.5,51.152,35.14827044
55658,129.12,0.16,0.5,11.86,12.67376861
55659,57.95,0.26,1,11.86,22.07044438
55660,75.7,0.2,0.5,50.41,34.82582167
55661,129.12,0.06,1,13.29,10.14632916
55662,57.95,0.32,1,13.29,29.60624438
55663,88.79,0.2,1,51.152,36.24690712
55664,53.44,0.23,0.5,44.4,34.40424702
55665,199.49,0.32,1,13.453,29.56530965
55666,88.79,0.29,1.5,14.34,28.24791437
55667,75.44,0.16,1,51.5,33.6184375
55668,84.78,0.2,1,53.48,37.41623418
55669,81.58,0.29,0.5,66.31,51.40990033
55670,199.49,0.16,0.5,11.86,12.6464491
55671,199.49,0.32,0.5,51.152,47.3452491
55672,59.85,0.52,1,64.54,88.15376621
55673,84.78,0.52,1.5,17.32,66.25804142
55674,178.13,0.16,1.5,63.36,41.23542785
55675,199.49,0.4,1,51.19,59.72340965
55676,75.7,0.32,1.5,17.32,33.34418947
55677,53.44,0.06,1.5,16.8,13.77441482
55678,84.78,0.06,0.5,14.52,9.732273618
55679,88.79,0.26,1,66.31,49.23550712
55680,84.78,0.16,0.5,18.4,15.98427362
55681,119.69,0.26,1,41.28,36.691431
55682,84.78,0.29,1,41.28,39.95983418
55683,178.13,0.52,1,52.28,81.9128206
55684,178.13,0.29,1,17.32,27.9180206
55685,115.17,0.29,1,53.499,46.03821
55686,75.7,0.2,0.5,12.09,15.66582167
55687,178.13,0.52,1.5,54.11,84.59122785
55688,178.13,0.2,1.5,61.89,43.32282785
55689,53.44,0.23,0.5,63.36,43.88424702
55690,59.85,0.2,1.5,24.882,24.92977345
55691,75.44,0.2,0.5,8.751,13.99677694
55692,178.13,0.2,1,17.32,19.2744206
55693,57.95,0.16,1,57.4,36.60844438
55694,75.44,0.4,1,13.45,40.9358375
55695,106.88,0.52,1,44.4,78.0102447
55696,115.17,0.26,0.5,9.497,19.73364944
55697,84.78,0.06,1.5,13.44,12.02524142
55698,75.44,0.32,1,77.2,61.5212375
55699,84.78,0.29,1,55.72,47.17983418
55700,88.79,0.06,1.5,54.26,32.42991437
55701,115.17,0.52,0.5,14.45,61.95894944
55702,191.95,0.32,0.5,18.4,30.97121817
55703,53.44,0.29,1.5,16.23,29.26741482
55704,199.49,0.16,0.5,62.83,38.1314491
55705,84.78,0.52,1,13.44,62.55463418
55706,59.85,0.16,1.5,44.4,31.86637345
55707,84.78,0.06,1.5,17.32,13.96524142
55708,81.58,0.2,1,55.999,38.68036089
55709,53.44,0.52,1,62.83,87.31880758
55710,129.12,0.29,0.5,57.4,46.90976861
55711,115.17,0.2,1,51.18,36.23511
55712,119.69,0.29,1.5,15.6,28.84883824
55713,88.79,0.23,1.5,51.19,40.55771437
55714,84.78,0.06,1,62.83,34.95683418
55715,106.88,0.23,0.5,17.99,21.10568414
55716,106.88,0.23,1,53.5,39.9302447
55717,75.7,0.52,1.5,19.83,67.52718947
55718,115.17,0.32,1,19.83,32.79051
55719,199.49,0.16,1,15.6,15.58600965
55720,53.44,0.06,0.5,56.95,31.01644702
55721,88.79,0.52,1,62.68,87.16930712
55722,75.7,0.23,1.5,19.96,24.96218947
55723,53.44,0.26,0.5,12.6,21.38544702
55724,88.79,0.26,1,14.52,23.34050712
55725,119.69,0.52,0.5,59.378,84.41967044
55726,106.88,0.26,0.5,9.497,19.74038414
55727,75.7,0.29,1.5,51.5,46.84738947
55728,88.79,0.23,1.5,66.31,48.11771437
55729,199.49,0.06,1,51.152,29.05000965
55730,115.17,0.29,1.5,14.34,28.22211724
55731,191.95,0.16,1.5,19.958,19.53038597
55732,106.88,0.52,0.5,18.4,63.94068414
55733,81.58,0.2,1.5,38.102,31.49526813
55734,191.95,0.29,1.5,51.2,46.61738597
55735,59.85,0.06,0.5,8.751,6.896905648
55736,106.88,0.06,1.5,12.09,11.32585194
55737,178.13,0.29,0.5,19.958,28.16746005
55738,57.95,0.16,0.5,16.23,14.95388382
55739,75.44,0.32,0.5,55.999,49.85117694
55740,81.58,0.52,0.5,40.11,74.82470033
55741,75.7,0.29,1,16.8,27.73398222
55742,191.95,0.2,1.5,16.23,20.48878597
55743,84.78,0.06,1,56.63,31.85683418
55744,106.88,0.4,1.5,13.44,42.65525194
55745,178.13,0.52,1,16.23,63.8878206
55746,115.17,0.23,1,64.54,45.44351
55747,75.44,0.52,1,10.78,61.2392375
55748,115.17,0.26,1,51.22,41.66471
55749,75.7,0.32,1.5,56.63,52.99918947
55750,57.95,0.06,1.5,62.83,36.77485162
55751,199.49,0.4,1.5,53.48,62.6318169
55752,84.78,0.2,1.5,52.28,38.57964142
55753,199.49,0.29,1,38.102,38.30300965
55754,59.85,0.2,1,64.54,42.99536621
55755,75.7,0.29,1.5,13.453,27.82388947
55756,191.95,0.26,0.5,70.09,49.99541817
55757,191.95,0.4,1.5,13.23,42.50878597
55758,191.95,0.06,1.5,17.24,13.85938597
55759,119.69,0.4,1,28.66,48.491831
55760,75.44,0.32,0.5,14.45,29.07667694
55761,129.12,0.32,0.5,18.4,30.99656861
55762,53.44,0.29,0.5,9.497,23.06794702
55763,88.79,0.52,1,59.378,85.51830712
55764,129.12,0.16,1.5,14.34,16.74673641
55765,115.17,0.16,0.5,53.499,33.50264944
55766,75.44,0.16,0.5,53.48,33.53887694
55767,115.17,0.06,1.5,62.68,36.61411724
55768,119.69,0.32,0.5,51.19,47.39767044
55769,57.95,0.52,1.5,14.34,64.82265162
55770,81.58,0.52,1,39.78,75.72926089
55771,115.17,0.32,0.5,53.5,48.55594944
55772,129.12,0.16,1.5,54.11,36.63173641
55773,81.58,0.26,1.5,13.453,24.58036813
55774,119.69,0.4,0.5,70.09,68.13727044
55775,119.69,0.23,1,40.11,33.225231
55776,59.85,0.16,0.5,28.66,21.16340565
55777,119.69,0.23,1.5,18.4,24.13363824
55778,88.79,0.2,1.5,40.11,32.48931437
55779,199.49,0.52,0.5,19.96,64.6772491
55780,106.88,0.06,1.5,51.152,30.85685194
55781,106.88,0.29,1.5,54.26,48.18885194
55782,75.7,0.4,1,70.09,69.25538222
55783,88.79,0.26,0.5,39.78,34.90094657
55784,191.95,0.2,1.5,13.23,18.98878597
55785,119.69,0.16,1.5,14.51,16.83783824
55786,81.58,0.29,1,51.5,45.07446089
55787,59.85,0.29,0.5,59.58,48.08940565
55788,53.44,0.32,0.5,63.36,53.58624702
55789,129.12,0.26,0.5,13.29,21.62076861
55790,75.44,0.23,1,11.86,19.1492375
55791,75.7,0.16,1,51.22,33.47798222
55792,88.79,0.29,0.5,16.8,26.64494657
55793,59.85,0.26,0.5,28.3,29.21540565
55794,84.78,0.52,1,77.2,94.43463418
55795,81.58,0.26,0.5,64.54,47.29090033
55796,178.13,0.23,0.5,56.63,40.38826005
55797,178.13,0.06,1.5,19.83,15.15842785
55798,53.44,0.23,1.5,56.63,43.35221482
55799,84.78,0.29,1,56.63,47.63483418
55800,88.79,0.29,1.5,77.2,59.67791437
55801,75.7,0.23,1.5,11.79,20.87718947
55802,106.88,0.2,1,64.54,42.9218447
55803,199.49,0.06,0.5,28.3,16.5544491
55804,119.69,0.06,0.5,39.78,22.32787044
55805,119.69,0.23,1.5,40.11,34.98863824
55806,106.88,0.26,1.5,14.52,25.08485194
55807,59.85,0.4,0.5,13.12,39.73580565
55808,75.7,0.06,1,8.751,7.931482225
55809,81.58,0.06,1.5,28.3,19.45986813
55810,106.88,0.52,0.5,16.8,63.14068414
55811,75.7,0.32,0.5,52.28,47.99122167
55812,57.95,0.2,1.5,11.79,18.38925162
55813,119.69,0.16,0.5,63.88,38.68987044
55814,119.69,0.26,1,54.13,43.116431
55815,75.44,0.2,1,56.95,39.1658375
55816,191.95,0.16,1,14.34,14.95797873
55817,57.95,0.26,0.5,51.5,40.82088382
55818,81.58,0.26,1.5,53.5,44.60386813
55819,129.12,0.29,1.5,62.19,52.13773641
55820,75.44,0.32,0.5,70.09,56.89667694
55821,115.17,0.4,1.5,57.4,64.62851724
55822,199.49,0.52,0.5,18.4,63.8972491
55823,57.95,0.23,0.5,19.83,22.10468382
55824,81.58,0.06,1,44.4,25.74646089
55825,106.88,0.26,0.5,39.78,34.88188414
55826,59.85,0.52,0.5,19.958,64.79320565
55827,119.69,0.4,0.5,17.24,41.71227044
55828,129.12,0.4,1.5,19.96,45.89913641
55829,106.88,0.2,0.5,12.09,15.62728414
55830,119.69,0.2,1,17.99,19.636831
55831,199.49,0.26,1,19.96,25.99800965
55832,115.17,0.26,1,13.23,22.66971
55833,129.12,0.06,1,62.68,34.84132916
55834,81.58,0.16,1,19.83,17.77346089
55835,81.58,0.2,0.5,16.8,18.01130033
55836,75.44,0.32,0.5,24.882,34.29267694
55837,75.44,0.23,1.5,44.4,37.18264474
55838,106.88,0.4,1,14.51,41.4268447
55839,75.7,0.06,1,42.96,25.03598222
55840,178.13,0.06,0.5,53.48,29.15046005
55841,57.95,0.29,1,51.18,44.96444438
55842,106.88,0.16,1.5,14.51,16.84785194
55843,75.7,0.26,1,18.4,25.29998222
55844,75.7,0.29,1.5,75.52,58.85738947
55845,178.13,0.16,1,62.83,39.2070206
55846,106.88,0.52,1,8.751,60.1857447
55847,81.58,0.23,1,13.44,19.92926089
55848,115.17,0.29,1.5,62.19,52.14711724
55849,106.88,0.52,1.5,70.09,92.61865194
55850,84.78,0.2,1,8.809,15.08073418
55851,199.49,0.29,1,14.51,26.50700965
55852,115.17,0.23,1,62.68,44.51351
55853,178.13,0.06,1,54.13,30.5450206
55854,115.17,0.52,0.5,55.72,82.59394944
55855,81.58,0.29,0.5,14.51,25.50990033
55856,59.85,0.06,0.5,14.45,9.746405648
55857,88.79,0.52,0.5,14.45,61.98474657
55858,57.95,0.26,1.5,13.44,24.62385162
55859,57.95,0.2,0.5,11.86,15.59128382
55860,106.88,0.26,1.5,8.809,22.22935194
55861,81.58,0.4,1.5,63.88,67.90426813
55862,53.44,0.32,0.5,12.09,27.95124702
55863,84.78,0.52,0.5,13.45,61.49007362
55864,59.85,0.32,1,51.5,48.70576621
55865,106.88,0.26,1.5,53.5,44.57485194
55866,84.78,0.2,1.5,62.19,43.53464142
55867,81.58,0.32,1.5,59.378,54.36366813
55868,199.49,0.23,0.5,10.94,17.5372491
55869,115.17,0.06,0.5,13.44,9.161149438
55870,53.44,0.4,0.5,63.88,65.13584702
55871,129.12,0.52,1.5,62.68,88.89753641
55872,199.49,0.16,0.5,14.45,13.9414491
55873,115.17,0.29,1,11.86,25.21871
55874,75.7,0.4,0.5,77.2,71.74082167
55875,106.88,0.4,0.5,77.2,71.70228414
55876,57.95,0.16,1,13.29,14.55344438
55877,84.78,0.32,0.5,17.32,30.49707362
55878,75.7,0.06,1,16.8,11.95598222
55879,119.69,0.2,1.5,62.68,43.74523824
55880,106.88,0.32,1.5,53.48,51.38565194
55881,88.79,0.4,1,13.54,40.96090712
55882,75.7,0.26,1,50.41,41.30498222
55883,88.79,0.2,0.5,62.68,40.94134657
55884,75.44,0.26,0.5,77.2,53.63087694
55885,75.44,0.26,1.5,28.3,32.01384474
55886,115.17,0.32,1.5,62.83,56.05391724
55887,57.95,0.29,0.5,52.28,44.44488382
55888,53.44,0.23,0.5,51.22,37.81424702
55889,88.79,0.26,1,14.52,23.34050712
55890,119.69,0.06,0.5,13.453,9.164370439
55891,75.7,0.2,0.5,64.54,41.89082167
55892,75.44,0.32,1.5,19.83,34.59964474
55893,75.44,0.23,1.5,42.96,36.46264474
55894,75.44,0.29,0.5,53.44,44.98487694
55895,115.17,0.52,1,14.45,63.02851
55896,81.58,0.16,0.5,13.44,13.50890033
55897,178.13,0.52,0.5,10.94,60.17326005
55898,81.58,0.16,0.5,14.52,14.04890033
55899,57.95,0.16,0.5,17.24,15.45888382
55900,75.44,0.29,0.5,13.54,25.03487694
55901,59.85,0.23,1,38.102,32.30476621
55902,75.44,0.16,1,13.44,14.5884375
55903,88.79,0.26,0.5,17.24,23.63094657
55904,81.58,0.16,1.5,9.497,14.37036813
55905,84.78,0.29,0.5,17.32,26.91027362
55906,191.95,0.29,1.5,17.99,30.01238597
55907,84.78,0.2,1.5,14.52,19.69964142
55908,88.79,0.2,1,19.83,20.58590712
55909,115.17,0.4,0.5,53.48,59.83554944
55910,191.95,0.4,0.5,66.31,66.21581817
55911,81.58,0.4,1.5,77.2,74.56426813
55912,199.49,0.16,0.5,53.48,33.4564491
55913,119.69,0.29,0.5,19.96,28.19587044
55914,88.79,0.2,0.5,53.44,36.32134657
55915,75.7,0.06,0.5,53.5,29.23642167
55916,119.69,0.26,1,55.999,44.050931
55917,59.85,0.16,1.5,19.958,19.64537345
55918,129.12,0.52,1.5,13.453,64.28403641
55919,84.78,0.2,1.5,13.453,19.16614142
55920,199.49,0.32,0.5,14.45,28.9942491
55921,191.95,0.23,0.5,19.83,21.98421817
55922,84.78,0.32,0.5,12.6,28.13707362
55923,106.88,0.23,0.5,51.2,37.71068414
55924,88.79,0.52,0.5,56.95,83.23474657
55925,199.49,0.06,1,16.23,11.58900965
55926,88.79,0.16,1,10.94,13.31850712
55927,75.7,0.32,1,10.94,28.39078222
55928,178.13,0.52,1.5,52.28,83.67622785
55929,178.13,0.06,1.5,17.24,13.86342785
55930,59.85,0.2,1,55.999,38.72486621
55931,59.85,0.26,0.5,54.26,42.19540565
55932,129.12,0.26,1.5,54.26,44.93873641
55933,75.7,0.52,1,13.45,62.57378222
55934,199.49,0.23,1.5,13.45,21.6252169
55935,129.12,0.16,1,16.8,16.21332916
55936,115.17,0.52,0.5,77.2,93.33394944
55937,119.69,0.06,1,13.54,10.277431
55938,59.85,0.23,1.5,12.09,21.06217345
55939,59.85,0.32,1,11.79,28.85076621
55940,75.7,0.2,0.5,62.68,40.96082167
55941,191.95,0.23,0.5,28.66,26.39921817
55942,84.78,0.26,0.5,41.28,35.65627362
55943,84.78,0.29,1.5,13.44,27.80324142
55944,81.58,0.23,0.5,62.19,43.23470033
55945,57.95,0.2,0.5,44.4,31.86128382
55946,59.85,0.29,1.5,59.58,50.92237345
55947,119.69,0.06,0.5,54.11,29.49287044
55948,106.88,0.52,0.5,19.958,64.71968414
55949,84.78,0.29,1,39.78,39.20983418
55950,115.17,0.52,1,17.24,64.42351
55951,57.95,0.32,1.5,51.2,50.32465162
55952,119.69,0.26,1.5,62.83,49.22983824
55953,81.58,0.52,0.5,51.22,80.37970033
55954,59.85,0.52,0.5,8.751,59.18970565
55955,88.79,0.32,1.5,51.5,50.41471437
55956,106.88,0.2,1,77.2,49.2518447
55957,191.95,0.06,0.5,54.11,29.46141817
55958,199.49,0.52,1.5,50.41,82.7352169
55959,84.78,0.4,1,19.958,44.17523418
55960,106.88,0.23,1.5,62.68,46.28365194
